date,code site,NO2,PM10,PM2.5,Latitude,Longitude,meteo_index,distance_meteo,station,temperature,Humidité,wind,rain
2026-03-24 08:00:00,FR04058,101.9,89.4,41.3,48.925278,2.356667,36183,0.08252044004366695,LE BOURGET,8.400000000000034,96.0,3.9,0.6
2026-03-24 08:00:00,FR04122,41.2,58.3,35.2,48.528057,2.653611,73186,0.08625300282888723,MELUN,8.0,92.0,0.8,0.0
2026-03-24 08:00:00,FR04131,57.7,52.7,23.0,48.873333,2.330278,28086,0.052215453469260015,PARIS-MONTSOURIS,5.900000000000034,88.0,4.3,0.0
2026-03-24 08:00:00,FR01020,40.0,56.0,27.3,49.358337,6.156942,64482,0.38868854194715,AEROPORT METZ-NANCY-LORRAINE,18.200000000000045,63.0,5.7,0.0
2026-03-24 08:00:00,FR03080,10.9,25.6,17.3,43.949673,4.804341,84871,0.10538095122459196,AVIGNON,16.100000000000023,42.0,11.1,0.0
2026-03-24 08:00:00,FR04328,12.0,37.8,33.2,48.3547,2.6453,73186,0.2579105866167536,MELUN,8.0,92.0,0.8,0.0
2026-03-24 08:00:00,FR05074,12.2,34.4,27.4,49.48963,0.100703,27638,0.04430131144785966,OCTEVILLE,7.400000000000034,86.0,4.4,0.0
2026-03-24 08:00:00,FR09103,38.1,41.5,26.5,45.647427,0.167162,98137,0.4833145770137705,COGNAC,7.2000000000000455,88.0,0.0,0.0
2026-03-24 08:00:00,FR15053,33.1,25.3,13.5,45.15467,5.74523,18191,0.4799521512703092,GRENOBLE-ST GEOIRS,11.900000000000034,57.0,1.8,0.0
2026-03-24 08:00:00,FR16029,22.9,30.6,20.6,48.610363,7.781631,84811,0.1538487230138739,STRASBOURG-ENTZHEIM,10.400000000000034,57.0,8.2,0.0
2026-03-24 08:00:00,FR16054,24.9,33.4,14.0,48.074444,7.3505554,30066,0.15656522150069185,COLMAR-MEYENHEIM,-3.0,94.0,1.2,0.0
2026-03-24 08:00:00,FR18042,18.1,56.4,46.4,49.851334,3.284,86606,0.08469395492595615,ST QUENTIN,6.900000000000034,89.0,4.8,0.0
2026-03-24 08:00:00,FR18043,33.0,63.1,51.0,49.259552,2.474397,17854,0.2516274077301608,ROISSY,8.5,92.0,5.1,0.0
2026-03-24 08:00:00,FR18053,14.3,44.4,38.0,49.90167,2.304597,64336,0.4053544501605962,MEAULTE,15.900000000000034,77.0,6.3,0.0
2026-03-24 08:00:00,FR18057,13.2,40.7,32.3,49.17493,3.260819,86606,0.6457341118215756,ST QUENTIN,6.900000000000034,89.0,4.8,0.0
2026-03-24 08:00:00,FR18058,6.8,39.9,33.7,49.61563,1.963259,45806,0.23552237550602464,BEAUVAIS-TILLE,7.600000000000023,99.0,5.2,0.2
2026-03-24 08:00:00,FR18089,35.3,53.9,41.4,49.435932,2.084292,45806,0.04415821836306333,BEAUVAIS-TILLE,7.600000000000023,99.0,5.2,0.2
2026-03-24 08:00:00,FR19002,36.5,39.3,22.8,48.10861,-1.66586,45820,0.07890037597502358,RENNES-ST JACQUES,10.300000000000011,94.0,3.1,0.0
2026-03-24 08:00:00,FR19012,13.8,21.7,16.7,48.38618,-4.4866,31036,0.11683514324894023,LANVEOC,5.7000000000000455,89.0,2.7,0.0
2026-03-24 08:00:00,FR19014,17.4,19.4,13.9,48.39746,-4.48871,45674,0.11266122659548876,BREST-GUIPAVAS,10.700000000000044,95.0,6.4,0.2
2026-03-24 08:00:00,FR19020,2.3,24.1,19.5,48.261963,-2.943631,57436,0.2890576061358658,ST BRIEUC,8.800000000000011,79.0,6.0,0.0
2026-03-24 08:00:00,FR19032,46.0,32.3,25.4,47.7425,-3.39501,36196,0.04545792051997131,LORIENT-LANN BIHOUE,11.900000000000034,82.0,4.0,0.0
2026-03-24 08:00:00,FR19033,44.5,38.5,27.0,47.64892,-2.76399,36196,0.6812680558326514,LORIENT-LANN BIHOUE,11.900000000000034,82.0,4.0,0.0
2026-03-24 08:00:00,FR19037,36.6,23.3,19.5,47.758945,-3.36938,36196,0.06640092554324845,LORIENT-LANN BIHOUE,11.900000000000034,82.0,4.0,0.0
2026-03-24 08:00:00,FR19039,23.9,38.1,25.6,48.11521,-1.673088,45820,0.07655780739415137,RENNES-ST JACQUES,10.300000000000011,94.0,3.1,0.0
2026-03-24 08:00:00,FR19053,15.0,29.7,23.2,47.986607,-4.097658,17290,0.06446149649209225,QUIMPER,7.2000000000000455,99.0,2.7,0.0
2026-03-24 08:00:00,FR09302,3.8,24.1,21.4,46.143234,-0.395913,51012,0.1726514156240816,NIORT,7.0,71.0,4.0,0.0
2026-03-24 08:00:00,FR20013,69.6,61.5,19.0,45.720024,4.818156,79016,0.13101753929150095,LYON-BRON,12.300000000000011,78.0,7.1,0.0
2026-03-24 08:00:00,FR15043,23.4,25.6,18.3,45.1619,5.7356,18191,0.46813868595641345,GRENOBLE-ST GEOIRS,11.900000000000034,57.0,1.8,0.0
2026-03-24 08:00:00,FR14033,17.8,30.0,23.4,48.295002,4.050278,86491,0.04238831807231898,TROYES-BARBEREY,7.600000000000023,83.0,2.3,0.0
2026-03-24 08:00:00,FR15048,8.7,16.8,13.0,45.2797,5.8822,95454,0.36165738854474333,CHAMBERY-AIX,7.800000000000011,53.0,5.7,1.2
2026-03-24 08:00:00,FR09404,40.0,44.7,32.5,46.584,0.345582,95717,0.032759546547531306,POITIERS-BIARD,4.0,73.0,4.1,0.0
2026-03-24 08:00:00,FR10016,12.6,33.7,27.2,50.94729,1.84308,64606,0.32462999348335075,BOULOGNE-SEM,11.0,84.0,6.7,0.0
2026-03-24 08:00:00,FR10030,15.3,53.9,34.8,50.71703,1.605913,64606,0.01668332748584695,BOULOGNE-SEM,11.0,84.0,6.7,0.0
2026-03-24 08:00:00,FR11034,29.7,85.4,47.3,50.706535,3.18066,25642,0.15986679400363463,LILLE-LESQUIN,5.2000000000000455,97.0,4.3,0.0
2026-03-24 08:00:00,FR11038,22.8,51.2,37.9,50.733334,3.173611,25642,0.18019678098401112,LILLE-LESQUIN,5.2000000000000455,97.0,4.3,0.0
2026-03-24 08:00:00,FR14042,14.2,32.5,24.5,48.645836,4.966111,22980,0.06410608508558334,ST-DIZIER,0.8000000000000114,96.0,3.7,0.0
2026-03-24 08:00:00,FR09303,29.4,55.6,30.4,46.320026,-0.482861,51012,0.08280023481246901,NIORT,7.0,71.0,4.0,0.0
2026-03-24 08:00:00,FR12020,1.3,18.1,14.9,43.6287,0.179069,68999,0.42638340915659434,AUCH,16.400000000000034,56.0,5.3,0.0
2026-03-24 08:00:00,FR12030,24.7,28.7,19.4,43.587345,1.444003,41825,0.07334703760207499,TOULOUSE-BLAGNAC,9.700000000000044,100.0,2.5,0.0
2026-03-24 08:00:00,FR11114,18.6,49.4,40.2,50.59774,3.04946,25642,0.05547386051105609,LILLE-LESQUIN,5.2000000000000455,97.0,4.3,0.0
2026-03-24 08:00:00,FR12004,30.9,46.0,23.1,43.575695,1.418064,41825,0.05993007914227975,TOULOUSE-BLAGNAC,9.700000000000044,100.0,2.5,0.0
2026-03-24 08:00:00,FR12042,15.5,14.7,10.3,43.09625,-0.040497,82594,0.10028992725593561,TARBES-LOURDES-PYRENEES,5.800000000000011,79.0,4.1,0.2
2026-03-24 08:00:00,FR12052,18.8,32.4,16.8,43.230297,0.062339,82594,0.07533383788178998,TARBES-LOURDES-PYRENEES,5.800000000000011,79.0,4.1,0.2
2026-03-24 08:00:00,FR12053,21.9,22.0,14.1,43.610497,2.23015,65436,0.3247671448730606,ALBI,12.800000000000011,69.0,5.1,0.0
2026-03-24 08:00:00,FR12054,46.4,35.8,21.7,43.643944,1.468244,41825,0.09230793062895415,TOULOUSE-BLAGNAC,9.700000000000044,100.0,2.5,0.0
2026-03-24 08:00:00,FR12085,43.9,40.3,20.9,43.610386,1.4152,41825,0.037884240588932035,TOULOUSE-BLAGNAC,9.700000000000044,100.0,2.5,0.0
2026-03-24 08:00:00,FR12095,39.0,29.3,15.9,44.35699,2.5707042,87540,0.10307985519314554,RODEZ-AVEYRON,8.100000000000023,56.0,7.8,0.0
2026-03-24 08:00:00,FR14008,7.3,42.3,34.8,49.90778,4.63,89311,0.1256388582326403,CHARLEVILLE-MEZ,16.700000000000045,34.0,3.2,0.0
2026-03-24 08:00:00,FR14011,51.8,57.1,28.4,49.250732,4.023064,44255,0.13844788392026677,REIMS-PRUNAY,10.700000000000044,79.0,3.0,0.0
2026-03-24 08:00:00,FR14012,35.0,52.6,31.8,49.224167,4.020556,44255,0.13553709191582894,REIMS-PRUNAY,10.700000000000044,79.0,3.0,0.0
2026-03-24 08:00:00,FR14028,32.1,62.6,28.0,49.0461,3.955911,44255,0.2580264121616237,REIMS-PRUNAY,10.700000000000044,79.0,3.0,0.0
2026-03-24 09:00:00,FR19032,17.2,23.1,17.7,47.7425,-3.39501,36196,0.04545792051997131,LORIENT-LANN BIHOUE,11.900000000000034,82.0,4.0,0.0
2026-03-24 09:00:00,FR24033,6.8,13.2,7.7,44.555195,6.073015,97742,0.4359446867298652,EMBRUN,3.6000000000000227,49.0,1.6,0.0
2026-03-24 09:00:00,FR24035,24.2,19.7,15.4,43.68929,7.242074,12534,0.052255701363580535,NICE,13.300000000000011,40.0,6.3,0.0
2026-03-24 09:00:00,FR24036,32.7,18.6,11.7,43.702076,7.286256,12534,0.0938259376984823,NICE,13.300000000000011,40.0,6.3,0.0
2026-03-24 09:00:00,FR24038,17.7,16.4,13.6,44.54865,6.067237,97742,0.4420039142236182,EMBRUN,3.6000000000000227,49.0,1.6,0.0
2026-03-24 09:00:00,FR25036,41.7,60.5,35.9,49.442356,1.093789,39725,0.09970679350976977,ROUEN-BOOS,9.800000000000011,76.0,7.3,0.0
2026-03-24 09:00:00,FR25043,25.6,46.4,32.6,49.4005,1.099042,39725,0.08005037589543262,ROUEN-BOOS,9.800000000000011,76.0,7.3,0.0
2026-03-24 09:00:00,FR25048,24.2,47.1,27.8,49.42815,1.058025,39725,0.12636390847073517,ROUEN-BOOS,9.800000000000011,76.0,7.3,0.0
2026-03-24 09:00:00,FR23249,10.5,17.0,13.1,47.32113,-2.127344,1183,0.02811929133175166,ST NAZAIRE-MONTOIR,3.900000000000034,86.0,3.3,0.0
2026-03-24 09:00:00,FR29424,21.4,26.1,17.7,45.42009,4.395422,10505,0.16152370677395902,ST ETIENNE-BOUTHEON,2.300000000000012,91.0,3.7,0.6
2026-03-24 09:00:00,FR26005,38.6,29.4,14.8,47.30737,5.065881,89640,0.04546720436754032,DIJON-LONGVIC,11.700000000000044,40.0,2.1,0.0
2026-03-24 09:00:00,FR26012,3.3,18.4,9.4,47.27476,4.099476,27120,0.7776166440669833,AUXERRE-PERRIGNY,7.900000000000034,67.0,5.1,0.0
2026-03-24 09:00:00,FR26017,9.2,31.8,24.7,46.996826,3.171092,49325,0.056647502266207454,NEVERS-MARZY,7.0,92.0,3.3,0.0
2026-03-24 09:00:00,FR26094,24.0,28.3,15.7,47.351368,5.070706,89640,0.08537451232071325,DIJON-LONGVIC,11.700000000000044,40.0,2.1,0.0
2026-03-24 09:00:00,FR27007,17.2,27.0,23.7,45.60822,5.270872,21326,0.2263939352566662,LYON-ST EXUPERY,2.400000000000034,100.0,0.6,0.0
2026-03-24 09:00:00,FR27011,48.1,41.3,13.7,45.344078,4.807481,79016,0.40298419028666443,LYON-BRON,12.300000000000011,78.0,7.1,0.0
2026-03-24 09:00:00,FR28028,22.0,40.3,32.5,50.535385,2.635692,25642,0.46310347341495955,LILLE-LESQUIN,5.2000000000000455,97.0,4.3,0.0
2026-03-24 09:00:00,FR25051,35.8,39.8,24.7,49.918007,1.073972,87308,0.02183362223727399,DIEPPE,12.900000000000034,46.0,4.7,0.0
2026-03-24 09:00:00,FR23242,24.7,25.3,16.7,47.46699,-0.554686,83966,0.06084410167797629,BEAUCOUZE,10.400000000000034,63.0,4.1,0.0
2026-03-24 09:00:00,FR23110,5.0,18.6,15.1,47.26411,-2.250153,1183,0.10780479181372234,ST NAZAIRE-MONTOIR,3.900000000000034,86.0,3.3,0.0
2026-03-24 09:00:00,FR23078,16.4,28.2,22.9,47.05583,-0.883576,83966,0.501562201475549,BEAUCOUZE,10.400000000000034,63.0,4.1,0.0
2026-03-24 09:00:00,FR23068,5.4,22.0,19.4,47.247353,-1.936522,1183,0.227890322049886,ST NAZAIRE-MONTOIR,3.900000000000034,86.0,3.3,0.0
2026-03-24 09:00:00,FR25053,34.7,76.5,25.7,49.4367,1.098838,39725,0.09245158205785536,ROUEN-BOOS,9.800000000000011,76.0,7.3,0.0
2026-03-24 09:00:00,FR20077,29.1,32.8,20.9,45.990112,4.715566,3019,0.31441420901892697,MACON,2.800000000000012,64.0,2.8,0.0
2026-03-24 09:00:00,FR21001,10.2,36.0,23.2,49.19222,-0.391111,57699,0.06619374242328334,CAEN-CARPIQUET,11.300000000000011,78.0,10.3,0.0
2026-03-24 09:00:00,FR21031,12.0,29.8,23.3,48.445553,0.110833,69908,0.0006681055305858297,ALENCON,9.700000000000044,84.0,0.8,0.0
2026-03-24 09:00:00,FR82010,39.3,32.7,25.4,47.510307,6.794,9511,0.09202417943128102,DORANS,7.700000000000045,86.0,5.5,1.6
2026-03-24 09:00:00,FR82070,13.1,22.1,13.5,47.351288,6.359722,47671,0.38473560436356663,BESANCON,11.0,83.0,6.2,0.0
2026-03-24 09:00:00,FR21038,8.3,20.8,15.7,49.64225,-1.624361,16962,0.16119793798308976,GONNEVILLE,8.700000000000045,96.0,10.5,2.6
2026-03-24 09:00:00,FR22054,27.4,32.8,21.7,49.18742,6.910867,64482,0.6993736408880467,AEROPORT METZ-NANCY-LORRAINE,18.200000000000045,63.0,5.7,0.0
2026-03-24 09:00:00,FR23070,4.9,25.7,20.0,47.283127,-1.783082,8367,0.2192840900065495,NANTES-BOUGUENAIS,10.800000000000011,99.0,6.9,2.2
2026-03-24 09:00:00,FR23003,4.0,17.0,14.0,47.322704,-2.039243,1183,0.11559788358789284,ST NAZAIRE-MONTOIR,3.900000000000034,86.0,3.3,0.0
2026-03-24 09:00:00,FR23239,8.8,28.5,21.8,47.18594,-1.591504,8367,0.039899597002980604,NANTES-BOUGUENAIS,10.800000000000011,99.0,6.9,2.2
2026-03-24 09:00:00,FR23120,13.6,31.1,22.3,47.4685,-0.555925,83966,0.05934428754311581,BEAUCOUZE,10.400000000000034,63.0,4.1,0.0
2026-03-24 09:00:00,FR23123,5.7,22.8,17.3,48.069298,-0.768129,13136,0.04427378233221297,LAVAL-ETRONNIER,10.700000000000044,99.0,6.7,0.4
2026-03-24 09:00:00,FR23124,5.7,27.3,22.9,46.656624,-0.743381,51012,0.4836676084637072,NIORT,7.0,71.0,4.0,0.0
2026-03-24 09:00:00,FR23152,12.4,32.2,26.7,46.66065,-1.43686,51009,0.07067455856954553,LA ROCHE SUR YON,6.400000000000034,65.0,6.6,0.0
2026-03-24 09:00:00,FR23177,3.9,24.0,20.3,47.788334,-0.444756,1044,0.2600467237574808,MARCE,1.1000000000000227,89.0,1.9,0.0
2026-03-24 09:00:00,FR23178,18.4,29.1,15.4,47.318893,-2.066876,1183,0.08776997764611763,ST NAZAIRE-MONTOIR,3.900000000000034,86.0,3.3,0.0
2026-03-24 09:00:00,FR23182,15.8,38.5,28.7,47.971146,0.221356,12171,0.03714821247381695,LE MANS,2.5,89.0,2.0,0.0
2026-03-24 09:00:00,FR23188,19.3,32.6,22.5,47.222187,-1.537432,8367,0.10153356967033092,NANTES-BOUGUENAIS,10.800000000000011,99.0,6.9,2.2
2026-03-24 09:00:00,FR30019,8.0,23.5,16.1,48.172653,6.4528165,25279,0.39578567392118724,LUXEUIL,5.7000000000000455,86.0,2.2,0.0
2026-03-24 09:00:00,FR29439,13.9,20.6,15.6,45.481777,4.429667,10505,0.1501093190178414,ST ETIENNE-BOUTHEON,2.300000000000012,91.0,3.7,0.6
2026-03-24 09:00:00,FR30034,23.8,41.2,29.2,48.68817,6.190431,33901,0.031070827636224537,NANCY-ESSEY,1.5,99.0,1.2,0.0
2026-03-24 09:00:00,FR34029,8.6,21.6,18.0,47.83775,1.944667,72921,0.22606604983721157,ORLEANS,9.700000000000044,84.0,2.0,0.0
2026-03-24 09:00:00,FR34061,6.6,30.4,23.9,47.594257,1.302667,60425,0.12351969318695748,BLOIS,9.900000000000034,91.0,6.5,0.0
2026-03-24 09:00:00,FR34066,9.1,36.6,29.3,48.00145,2.72618,73186,0.6106697389661604,MELUN,8.0,92.0,0.8,0.0
2026-03-24 09:00:00,FR34067,17.1,34.4,27.8,47.9103,1.873431,72921,0.12463580699381863,ORLEANS,9.700000000000044,84.0,2.0,0.0
2026-03-24 09:00:00,FR35027,23.3,31.2,22.5,45.842205,1.259689,932,0.08678585233204819,LIMOGES-BELLEGARDE,-3.6999999999999886,95.0,3.3,0.0
2026-03-24 09:00:00,FR36021,1.5,10.1,9.0,44.569443,5.278972,23331,0.5335352757756524,CARPENTRAS,2.200000000000045,95.0,1.5,0.0
2026-03-24 09:00:00,FR41001,29.4,22.0,13.6,41.924694,8.735694,44521,0.057364905342900716,AJACCIO,10.200000000000044,89.0,2.4,0.0
2026-03-24 09:00:00,FR34046,4.9,28.5,21.9,48.729694,1.358472,3397,0.3046756843940773,CHARTRES,-2.099999999999966,84.0,1.2,0.0
2026-03-24 09:00:00,FR34051,10.6,35.7,26.4,46.79828,1.693139,66959,0.08608430245985753,CHATEAUROUX  DEOLS,9.200000000000044,80.0,2.0,0.0
2026-03-24 09:00:00,FR36002,10.6,24.0,18.7,44.933514,4.893481,59913,0.38717251938896885,MONTELIMAR,15.600000000000025,56.0,4.5,0.0
2026-03-24 09:00:00,FR41017,4.9,27.9,13.7,42.671333,9.434639,1975,0.5133926103285865,ILE ROUSSE,13.600000000000025,58.0,16.5,0.0
2026-03-24 09:00:00,FR41002,9.4,21.8,13.5,42.697918,9.446417,1975,0.5277373916077956,ILE ROUSSE,13.600000000000025,58.0,16.5,0.0
2026-03-24 09:00:00,FR82040,11.2,25.9,20.4,47.09672,5.496389,84418,0.08698141126125625,TAVAUX SA,-0.8999999999999773,100.0,2.1,0.0
2026-03-24 09:00:00,FR82021,27.0,26.4,17.2,47.630756,6.858944,9511,0.04482732489229964,DORANS,7.700000000000045,86.0,5.5,1.6
2026-03-24 09:00:00,FR82060,16.8,19.6,18.5,47.62002,6.157642,25279,0.2653244219460406,LUXEUIL,5.7000000000000455,86.0,2.2,0.0
2026-03-24 09:00:00,FR82006,16.7,19.8,10.0,47.2474,6.015419,47671,0.02663410212490766,BESANCON,11.0,83.0,6.2,0.0
2026-03-24 09:00:00,FR50225,19.6,16.4,7.1,43.611607,3.827868,96334,0.14131510889144183,MONTPELLIER-AEROPORT,12.800000000000011,29.0,13.7,0.0
2026-03-24 09:00:00,FR50224,67.1,25.0,8.7,42.69587,2.888483,25068,0.044162933654819735,PERPIGNAN,13.5,56.0,5.9,0.0
2026-03-24 09:00:00,FR50060,22.7,38.6,18.1,44.012856,1.3753052,77891,0.015205105564907524,MONTAUBAN,10.600000000000025,93.0,0.7,0.0
2026-03-24 09:00:00,FR34032,19.3,38.0,29.7,47.08278,2.405333,36777,0.05126230358655264,BOURGES,7.800000000000011,90.0,3.9,0.0
2026-03-24 09:00:00,FR31055,19.3,24.5,16.8,43.888973,-0.507028,49101,0.021959347007594693,MONT-DE-MARSAN,10.900000000000034,81.0,2.6,0.0
2026-03-24 09:00:00,FR34028,52.0,39.1,23.5,47.394638,0.704861,90346,0.05469195396033811,TOURS,11.0,69.0,3.2,0.0
2026-03-24 09:00:00,FR31013,10.6,19.6,14.0,43.3108,-0.391543,6742,0.07823160550570113,PAU-UZEIN,1.7000000000000457,63.0,4.1,0.0
2026-03-24 09:00:00,FR31017,23.7,43.4,16.7,43.49404,-1.528753,91118,0.025329276519473823,BIARRITZ-PAYS-BASQUE,10.800000000000011,87.0,3.5,0.0
2026-03-24 09:00:00,FR31033,12.4,36.9,25.1,45.189823,0.727184,80303,0.4194014334608261,BERGERAC,13.200000000000044,58.0,1.0,0.0
2026-03-24 09:00:00,FR31040,19.7,36.3,21.5,44.50878,0.142695,80303,0.49411554680357994,BERGERAC,13.200000000000044,58.0,1.0,0.0
2026-03-24 09:00:00,FR31043,7.9,26.7,9.1,43.470238,-1.553876,91118,0.019563943211939893,BIARRITZ-PAYS-BASQUE,10.800000000000011,87.0,3.5,0.0
2026-03-24 09:00:00,FR31045,42.1,37.7,20.8,44.833824,-0.598525,73669,0.09286167946467483,BORDEAUX-MERIGNAC,17.100000000000023,59.0,4.3,0.0
2026-03-24 09:00:00,FR20062,36.3,49.7,32.7,45.757732,4.854214,79016,0.10169050796411508,LYON-BRON,12.300000000000011,78.0,7.1,0.0
2026-03-24 09:00:00,FR32002,32.8,31.4,16.5,46.821056,4.835083,89640,0.5135613402788456,DIJON-LONGVIC,11.700000000000044,40.0,2.1,0.0
2026-03-24 09:00:00,FR31002,31.0,35.6,24.5,44.80046,-0.589398,73669,0.10631654186437701,BORDEAUX-MERIGNAC,17.100000000000023,59.0,4.3,0.0
2026-03-24 09:00:00,FR32005,15.4,22.1,13.5,46.678783,4.366893,59883,0.4426267693542748,ST YAN,12.0,71.0,3.7,0.0
2026-03-24 09:00:00,FR33121,9.2,16.0,9.7,45.675,6.389722,6997,0.37877510769584594,BOURG ST MAURICE,-7.0,69.0,0.5,0.0
2026-03-24 09:00:00,FR33201,24.7,17.2,14.9,45.89528,6.118333,95735,0.04091026347996464,MEYTHET,1.900000000000034,88.0,3.5,0.2
2026-03-24 09:00:00,FR33211,9.9,24.1,16.2,46.19583,6.240556,95735,0.30515920878288966,MEYTHET,1.900000000000034,88.0,3.5,0.2
2026-03-24 09:00:00,FR33220,14.4,17.9,7.4,45.92361,6.713611,6997,0.3148933573973841,BOURG ST MAURICE,-7.0,69.0,0.5,0.0
2026-03-24 09:00:00,FR33305,17.1,22.8,18.2,46.211666,5.226389,24878,0.256710955535598,AMBERIEU,8.700000000000045,93.0,3.3,0.0
2026-03-24 09:00:00,FR34024,8.6,36.2,26.9,47.34414,0.653778,90346,0.12442856434516547,TOURS,11.0,69.0,3.2,0.0
2026-03-24 09:00:00,FR34025,19.4,35.7,28.1,47.419083,0.682944,90346,0.051150828048037174,TOURS,11.0,69.0,3.2,0.0
2026-03-24 09:00:00,FR30033,4.6,33.0,13.3,49.06583,5.785556,64482,0.4657140306346806,AEROPORT METZ-NANCY-LORRAINE,18.200000000000045,63.0,5.7,0.0
2026-03-24 09:00:00,FR33101,18.3,24.1,17.8,45.56472,5.928333,95454,0.09166767509869712,CHAMBERY-AIX,7.800000000000011,53.0,5.7,1.2
2026-03-24 09:00:00,FR24009,20.2,16.0,10.0,43.558388,7.005919,8733,0.055451150619260973,CANNES,-0.0999999999999659,72.0,2.9,0.0
2026-03-24 09:00:00,FR20048,11.7,31.3,26.3,45.7533,5.0722,21326,0.027385592726835124,LYON-ST EXUPERY,2.400000000000034,100.0,0.6,0.0
2026-03-24 09:00:00,FR19037,41.7,35.9,23.4,47.758945,-3.36938,36196,0.06640092554324845,LORIENT-LANN BIHOUE,11.900000000000034,82.0,4.0,0.0
2026-03-24 09:00:00,FR19082,15.4,37.0,19.9,48.65306,-2.00268,93604,0.10039764906610146,DINARD,5.5,85.0,2.3,0.0
2026-03-24 09:00:00,FR03068,42.1,33.0,12.7,43.12682,5.921605,69728,0.22692652649040523,HYERES,11.700000000000044,83.0,2.1,0.0
2026-03-24 09:00:00,FR05074,16.1,40.0,30.1,49.48963,0.100703,27638,0.04430131144785966,OCTEVILLE,7.400000000000034,86.0,4.4,0.0
2026-03-24 09:00:00,FR05083,11.5,35.5,27.1,49.50273,0.232486,27638,0.14403563330301325,OCTEVILLE,7.400000000000034,86.0,4.4,0.0
2026-03-24 09:00:00,FR05089,7.0,42.0,26.2,49.500187,0.110903,27638,0.03803572879544035,OCTEVILLE,7.400000000000034,86.0,4.4,0.0
2026-03-24 09:00:00,FR12085,46.8,40.1,20.9,43.610386,1.4152,41825,0.037884240588932035,TOULOUSE-BLAGNAC,9.700000000000044,100.0,2.5,0.0
2026-03-24 09:00:00,FR05090,8.1,36.4,30.1,49.514687,0.100645,27638,0.020395353711077636,OCTEVILLE,7.400000000000034,86.0,4.4,0.0
2026-03-24 09:00:00,FR06006,32.0,64.4,41.3,50.36425,3.52273,25642,0.4723913794725733,LILLE-LESQUIN,5.2000000000000455,97.0,4.3,0.0
2026-03-24 09:00:00,FR06011,11.9,52.7,44.4,50.32276,3.39593,25642,0.3875410720168881,LILLE-LESQUIN,5.2000000000000455,97.0,4.3,0.0
2026-03-24 09:00:00,FR07022,4.4,23.7,20.4,46.652668,3.600667,59883,0.48230351036872987,ST YAN,12.0,71.0,3.7,0.0
2026-03-24 09:00:00,FR08714,7.8,14.7,8.7,42.6955,2.90053,25068,0.05003261634173976,PERPIGNAN,13.5,56.0,5.9,0.0
2026-03-24 09:00:00,FR07004,10.9,25.3,16.9,45.79728,3.113833,25580,0.03700526731426181,CLERMONT-FD,5.900000000000034,79.0,7.9,0.0
2026-03-24 09:00:00,FR07052,14.3,17.4,11.5,44.92008,2.441082,27159,0.03601504720252222,AURILLAC,4.7000000000000455,88.0,2.2,0.0
2026-03-24 09:00:00,FR07057,8.8,29.1,23.2,46.561974,3.3406389,55214,0.39954334513117845,VICHY-CHARMEIL,9.800000000000011,78.0,3.9,0.0
2026-03-24 09:00:00,FR07058,8.5,27.2,22.4,46.34072,2.593945,30376,0.6644802893570277,GUERET-ST LAURENT,9.100000000000025,78.0,2.0,0.0
2026-03-24 09:00:00,FR07059,9.0,20.7,16.8,46.130432,3.425694,55214,0.04520435768816802,VICHY-CHARMEIL,9.800000000000011,78.0,3.9,0.0
2026-03-24 09:00:00,FR08016,6.8,15.0,10.0,43.5915,3.88681,96334,0.07935246270910651,MONTPELLIER-AEROPORT,12.800000000000011,29.0,13.7,0.0
2026-03-24 09:00:00,FR08020,3.9,12.7,8.8,43.6758,4.08838,96334,0.15884470736540404,MONTPELLIER-AEROPORT,12.800000000000011,29.0,13.7,0.0
2026-03-24 09:00:00,FR08614,9.5,14.9,11.1,43.8344,4.3744,98044,0.03902506858418066,NIMES-COURBESSAC,6.800000000000011,38.0,5.8,0.0
2026-03-24 09:00:00,FR06133,6.4,42.0,36.5,50.09225,3.85003,86606,0.6998608174408668,ST QUENTIN,6.900000000000034,89.0,4.8,0.0
2026-03-24 09:00:00,FR04156,46.0,66.0,40.4,48.902504,2.4525,36183,0.06942245407647595,LE BOURGET,8.400000000000034,96.0,3.9,0.6
2026-03-24 09:00:00,FR07051,7.4,31.6,18.3,45.769,3.155,25580,0.018711781796507485,CLERMONT-FD,5.900000000000034,79.0,7.9,0.0
2026-03-24 09:00:00,FR04122,31.4,48.5,27.1,48.528057,2.653611,73186,0.08625300282888723,MELUN,8.0,92.0,0.8,0.0
2026-03-24 09:00:00,FR33302,3.9,22.1,16.8,46.072224,5.820833,95735,0.30882459283224023,MEYTHET,1.900000000000034,88.0,3.5,0.2
2026-03-24 09:00:00,FR01020,34.3,52.7,26.7,49.358337,6.156942,64482,0.38868854194715,AEROPORT METZ-NANCY-LORRAINE,18.200000000000045,63.0,5.7,0.0
2026-03-24 09:00:00,FR02022,16.8,29.4,21.3,43.675114,4.62921,77211,0.23741947917135908,NIMES-GARONS,11.5,96.0,1.3,0.0
2026-03-24 09:00:00,FR02041,8.3,10.4,6.5,43.639004,5.101097,8164,0.027066079324495534,SALON DE PROVENCE,2.5,69.0,4.4,0.0
2026-03-24 09:00:00,FR02043,15.9,16.0,10.4,43.41653,5.222281,1967,0.022050481400636666,MARIGNANE,6.800000000000011,73.0,1.9,0.0
